strategy,chunk_id,parent_document_id,file_name,doc_type,page_number,char_count,word_count,text_preview
medium_recursive,doc_00049_chunk_000,doc_00049,nist.sp.800-61r2.pdf,pdf,15.0,728,105,COMPUTER SECURITY INCIDENT HANDLING GUIDE 6 2. Organizing a Computer Security Incident Response Capability Organizing an effective computer security incident response capability (CSIRC) involves sever
medium_recursive,doc_00049_chunk_001,doc_00049,nist.sp.800-61r2.pdf,pdf,15.0,788,120,"plan, policy, and procedure creation is an important part of establishing a team, so that incident response is performed effectively, efficiently, and consistently, and so that the team is empowered t"
medium_recursive,doc_00049_chunk_002,doc_00049,nist.sp.800-61r2.pdf,pdf,15.0,772,118,"An event is any observable occurrence in a system or network. Events include a user connecting to a file share, a server receiving a request for a web page, a user sending email, and a firewall blocki"
medium_recursive,doc_00049_chunk_003,doc_00049,nist.sp.800-61r2.pdf,pdf,15.0,780,123,"acceptable use policies, or standard security practices. Examples of incidents2 are:  An attacker commands a botnet to send high volumes of connection requests to a web server, causing it to crash. "
medium_recursive,doc_00049_chunk_004,doc_00049,nist.sp.800-61r2.pdf,pdf,15.0,718,103,"Attacks frequently compromise personal and business data, and it is critical to respond quickly and effectively when security breaches occur. The concept of computer security incident response has bec"
medium_recursive,doc_00049_chunk_005,doc_00049,nist.sp.800-61r2.pdf,pdf,15.0,446,70,"1 An “imminent threat of violation” refers to a situation in which the organization has a factual basis for believing that a specific incident is about to occur. For example, the antivirus software ma"
medium_recursive,doc_00050_chunk_000,doc_00050,nist.sp.800-61r2.pdf,pdf,16.0,706,104,COMPUTER SECURITY INCIDENT HANDLING GUIDE 7 future incidents and to provide stronger protection for systems and data. An incident response capability also helps with dealing properly with legal issues
medium_recursive,doc_00050_chunk_001,doc_00050,nist.sp.800-61r2.pdf,pdf,16.0,740,105,“ensure that there is a capability to provide help to users when a security incident occurs in the system and to share information concerning common vulnerabilities and threats. This capability shall 
medium_recursive,doc_00050_chunk_002,doc_00050,nist.sp.800-61r2.pdf,pdf,16.0,717,91,guidance on detecting and handling information security incidents … – Compile and analyze information about incidents that threaten information security … – Inform operators of agency information syst
medium_recursive,doc_00050_chunk_003,doc_00050,nist.sp.800-61r2.pdf,pdf,16.0,683,93,"for Federal Information Systems and Organizations.  OMB Memorandum M-07-16, Safeguarding Against and Responding to the Breach of Personally Identifiable Information6, May 2007, which provides guidanc"
medium_recursive,doc_00050_chunk_004,doc_00050,nist.sp.800-61r2.pdf,pdf,16.0,229,8,3 http://www.whitehouse.gov/omb/circulars/a130/a130trans4.html 4 http://csrc.nist.gov/drivers/documents/FISMA-final.pdf 5 http://csrc.nist.gov/publications/PubsFIPS.html 6 http://www.whitehouse.gov/om
medium_recursive,doc_00051_chunk_000,doc_00051,nist.sp.800-61r2.pdf,pdf,17.0,748,109,COMPUTER SECURITY INCIDENT HANDLING GUIDE 8  Scope of the policy (to whom and what it applies and under what circumstances)  Definition of computer security incidents and related terms  Organizatio
medium_recursive,doc_00051_chunk_001,doc_00051,nist.sp.800-61r2.pdf,pdf,17.0,776,109,management process  Prioritization or severity ratings of incidents  Performance measures (as discussed in Section 3.4.2)  Reporting and contact forms. 2.3.2 Plan Elements Organizations should have
medium_recursive,doc_00051_chunk_002,doc_00051,nist.sp.800-61r2.pdf,pdf,17.0,783,114, Mission  Strategies and goals  Senior management approval  Organizational approach to incident response  How the incident response team will communicate with the rest of the organization and wit
medium_recursive,doc_00051_chunk_003,doc_00051,nist.sp.800-61r2.pdf,pdf,17.0,600,88,"Once an organization develops a plan and gains management approval, the organization should implement the plan and review it at least annually to ensure the organization is following the roadmap for m"
medium_recursive,doc_00052_chunk_000,doc_00052,nist.sp.800-61r2.pdf,pdf,18.0,775,109,"COMPUTER SECURITY INCIDENT HANDLING GUIDE 9 priorities of the organization are reflected in response operations. In addition, following standardized responses should minimize errors, particularly thos"
medium_recursive,doc_00052_chunk_001,doc_00052,nist.sp.800-61r2.pdf,pdf,18.0,708,91,"so whenever appropriate, such as contacting law enforcement, fielding media inquiries, and seeking external expertise. Another example is discussing incidents with other involved parties, such as Inte"
medium_recursive,doc_00052_chunk_002,doc_00052,nist.sp.800-61r2.pdf,pdf,18.0,723,94,"establish policies and procedures regarding information sharing. Otherwise, sensitive information regarding incidents may be provided to unauthorized parties, potentially leading to additional disrupt"
medium_recursive,doc_00053_chunk_000,doc_00053,nist.sp.800-61r2.pdf,pdf,19.0,44,6,COMPUTER SECURITY INCIDENT HANDLING GUIDE 10
medium_recursive,doc_00053_chunk_001,doc_00053,nist.sp.800-61r2.pdf,pdf,19.0,769,108,Figure 2-1. Communications with Outside Parties 2.3.4.1 The Media The incident handling team should establish media communications procedures that comply with the organization’s policies on media inte
medium_recursive,doc_00053_chunk_002,doc_00053,nist.sp.800-61r2.pdf,pdf,19.0,379,53,"importance of not revealing sensitive information, such as technical details of countermeasures that could assist other attackers, and the positive aspects of communicating important information to th"
medium_recursive,doc_00053_chunk_003,doc_00053,nist.sp.800-61r2.pdf,pdf,19.0,156,25,"7 For example, an organization may want members of its public affairs office and legal department to participate in all incident discussions with the media."
medium_recursive,doc_00054_chunk_000,doc_00054,nist.sp.800-61r2.pdf,pdf,20.0,786,127,COMPUTER SECURITY INCIDENT HANDLING GUIDE 11  Maintain a statement of the current status of the incident so that communications with the media are consistent and up-to-date.  Remind all staff of the
medium_recursive,doc_00054_chunk_001,doc_00054,nist.sp.800-61r2.pdf,pdf,20.0,799,119,What is the estimated cost of this incident? 2.3.4.2 Law Enforcement One reason that many security-related incidents do not result in convictions is that some organizations do not properly contact law
medium_recursive,doc_00054_chunk_002,doc_00054,nist.sp.800-61r2.pdf,pdf,20.0,701,104,Office of Inspector General (OIG) for investigation of violation of the law within each agency. The incident response team should become acquainted with its various law enforcement representatives bef
medium_recursive,doc_00054_chunk_003,doc_00054,nist.sp.800-61r2.pdf,pdf,20.0,706,106,incident response team member as the primary POC with law enforcement. This person should be familiar with the reporting procedures for all relevant law enforcement agencies and well prepared to recom
medium_recursive,doc_00054_chunk_004,doc_00054,nist.sp.800-61r2.pdf,pdf,20.0,731,104,remotely by an attacker in a fourth state). 2.3.4.3 Incident Reporting Organizations FISMA requires Federal agencies to report incidents to the United States Computer Emergency Readiness Team (US-CERT
medium_recursive,doc_00054_chunk_005,doc_00054,nist.sp.800-61r2.pdf,pdf,20.0,25,2,8 http://www.us-cert.gov/
medium_recursive,doc_00055_chunk_000,doc_00055,nist.sp.800-61r2.pdf,pdf,21.0,800,115,COMPUTER SECURITY INCIDENT HANDLING GUIDE 12 Each agency must designate a primary and secondary POC with US-CERT and report all incidents consistent with the agency’s incident response policy. Organiz
medium_recursive,doc_00055_chunk_001,doc_00055,nist.sp.800-61r2.pdf,pdf,21.0,692,98,"not have its own CSIRT to contact, it can report incidents to other organizations, including Information Sharing and Analysis Centers (ISACs). One of the functions of these industry-specific private s"
medium_recursive,doc_00055_chunk_002,doc_00055,nist.sp.800-61r2.pdf,pdf,21.0,748,119,"reaching out to these external parties, an organization may want to work through US-CERT or its ISAC, as a “trusted introducer” to broker the relationship. It is likely that others are experiencing si"
medium_recursive,doc_00055_chunk_003,doc_00055,nist.sp.800-61r2.pdf,pdf,21.0,743,113,organization to alert them to the activity or to ask them to collect evidence. It is highly recommended to coordinate such communications with US-CERT or an ISAC.  Software Vendors. Incident handlers
medium_recursive,doc_00055_chunk_004,doc_00055,nist.sp.800-61r2.pdf,pdf,21.0,754,102,"Software vendors may also provide information on known threats (e.g., new attacks) to help organizations understand the current threat environment.  Other Incident Response Teams. An organization may"
medium_recursive,doc_00055_chunk_005,doc_00055,nist.sp.800-61r2.pdf,pdf,21.0,234,33,"among incident response teams.  Affected External Parties. An incident may affect external parties directly—for example, an outside organization may contact the organization and claim that one of the"
medium_recursive,doc_00055_chunk_006,doc_00055,nist.sp.800-61r2.pdf,pdf,21.0,322,31,9 http://www.us-cert.gov/federal/reportingRequirements.html 10 See the National Council of ISACs website at http://www.isaccouncil.org/ for a list of ISACs. 11 http://www.first.org/ 12 GFIRST is speci
medium_recursive,doc_00056_chunk_000,doc_00056,nist.sp.800-61r2.pdf,pdf,22.0,673,100,"COMPUTER SECURITY INCIDENT HANDLING GUIDE 13 it. Another way in which external parties may be affected is if an attacker gains access to sensitive information regarding them, such as credit card infor"
medium_recursive,doc_00056_chunk_001,doc_00056,nist.sp.800-61r2.pdf,pdf,22.0,712,96,"OMB Memorandum M-07-16, Safeguarding Against and Responding to the Breach of Personally Identifiable Information, requires Federal agencies to develop and implement a breach notification policy for pe"
medium_recursive,doc_00056_chunk_002,doc_00056,nist.sp.800-61r2.pdf,pdf,22.0,748,108,2.4 Incident Response Team Structure An incident response team should be available for anyone who discovers or suspects that an incident involving the organization has occurred. One or more team membe
medium_recursive,doc_00056_chunk_003,doc_00056,nist.sp.800-61r2.pdf,pdf,22.0,715,100,"response team models, and provides advice on selecting an appropriate model. 2.4.1 Team Models Possible structures for an incident response team include the following:  Central Incident Response Team"
medium_recursive,doc_00056_chunk_004,doc_00056,nist.sp.800-61r2.pdf,pdf,22.0,783,120,"large organizations (e.g., one team per division) and for organizations with major computing resources at distant locations (e.g., one team per geographic region, one team per major facility). However"
medium_recursive,doc_00056_chunk_005,doc_00056,nist.sp.800-61r2.pdf,pdf,22.0,108,4,14 http://www.whitehouse.gov/omb/memoranda/fy2007/m07-16.pdf 15 http://www.ncsl.org/default.aspx?tabid=13489
medium_recursive,doc_00057_chunk_000,doc_00057,nist.sp.800-61r2.pdf,pdf,23.0,792,113,"COMPUTER SECURITY INCIDENT HANDLING GUIDE 14 central and distributed CSIRTs, the coordinating team model is not addressed in detail in this document.16 Incident response teams can also use any of thre"
medium_recursive,doc_00057_chunk_001,doc_00057,nist.sp.800-61r2.pdf,pdf,23.0,761,107,"– The most prevalent arrangement is for the organization to outsource 24-hours-a-day, 7-days-a- week (24/7) monitoring of intrusion detection sensors, firewalls, and other security devices to an offsi"
medium_recursive,doc_00057_chunk_002,doc_00057,nist.sp.800-61r2.pdf,pdf,23.0,769,115,"an onsite contractor. This model is most likely to be used when the organization needs a full-time, onsite incident response team but does not have enough available, qualified employees. It is assumed"
medium_recursive,doc_00057_chunk_003,doc_00057,nist.sp.800-61r2.pdf,pdf,23.0,779,126,"onsite presence is required. Real-time availability is the best for incident response because the longer an incident lasts, the more potential there is for damage and loss. Real-time contact is often "
medium_recursive,doc_00057_chunk_004,doc_00057,nist.sp.800-61r2.pdf,pdf,23.0,704,110,those who can assist do so. An existing group such as the IT help desk can act as a first POC for incident reporting. The help desk members can be trained to perform the initial investigation and data
medium_recursive,doc_00057_chunk_005,doc_00057,nist.sp.800-61r2.pdf,pdf,23.0,271,33,"16 Information about the Coordinating team model, as well as extensive information on other team models, is available in a CERT®/CC document titled Organizational Models for Computer Security Incident"
